label,text
fear,feel uncertain
fear,sure relish feel squelch mud toe content uncertain
fear,want feel pressure make love
fear,like feel suspicious paranoid everyone around include cat spend way much time self loathe thoughts sink unwarranted unnecessary depression feel supremely guilty act like bitch
fear,actually feel quite scar get back exercise feel like lose much strength condition put much weight
fear,want go ask bat feel hesitant approach big player
fear,feel bite overwhelm whole marathon idea lately
fear,feel suspicious one outside like rapture happen something
fear,manage two short run walk today back feel shy awful
fear,face turn red feel shy emm
fear,think browsers comfortable booth attention focus feel pressure make purchase
fear,visit ller country go expensive make stand sales assistants always stand right next look like go steal something feel really uncomfortable shop
fear,feel shy afraid keep point view
fear,email author interview feel little intimidate
fear,like feel make difference time really reluctant change first however get use
fear,really hate feel unsure something
fear,horrible tragedy something terribly ashamed something cause great pain make feel vulnerable one two trust people know could call help
fear,want say feel vulnerable write share info
fear,would go straight point rather defination romance feel anger feel suspicious feelings
fear,pray hurt feel afraid tonight find peace soon
fear,could feel get shaky feel
fear,feel highly intimidate get fluster form word even english
fear,feel reluctant talk current situation know feel guess important know situation know go
fear,cop barely twenty four hours feel wring distraught
fear,fully enjoy music feel afraid use headphones
fear,feel pretty insecure current relationship
fear,feel little strange chase since disappoint brand whole
fear,feel strongly line want draw sand speak afraid especially point bring feel conclusion entail etc
fear,still feel little shaky time move slightly odd jade hair particular seem prone generally work well spencers write
fear,feel little gun shy
fear,ill smoke cigarettes feel little nervous
fear,feel indecisive turn eighteen hey age come up down right
fear,feel reluctant whole day today thing feel like stick ass bench grind heart heart talk favs star space nothing
fear,feel confuse ill keep trudge
fear,feel scar stupid
fear,feel still end nervous naughty butterfly fly around stomach
fear,feel anxious go therapy w
fear,feel unsure word also mean write good
fear,wait paper gown plastic slippers call feel apprehensive bite dopey head due lack food
fear,notice lump feel pain part body somehow become fearful scar
fear,go movie feel skeptical slightly nervous go disappoint
fear,begin feel startle little last week remember
fear,sure ill also feel bite nervous
fear,could listen hours without feel either threaten slightest bite shock
fear,feel little uptight pinch today
fear,emotions learn feel let become agitate excite mean heart heat jump regulate limit sustain
fear,know let word flow like blog still feel pressure make unsure skills
fear,feel control less frighten headaches migraine attack excellent service
fear,guess trick need go strong get want feel bashful
fear,like finish positive note whenever feel bite fearful remember something nice rich cheer
fear,feel apprehensive week probably one likely unavoidably show shortcomings runner
fear,go little tiny andover take walk night feel absolutely terrify
fear,really like lot think great fit love talk patients try help feel less nervous least someone care minutes
fear,feel like time anyone get ring intimidate arm legs even really try
fear,find downright amuse time feel slug vulnerable spot know never daughter
fear,feel doubtful even struggle bite faith even time seem dark feel alone know god
fear,keep research bathroom renovations research result feel confuse ever go tackle felt like mammoth task
fear,asylum seeker know live country without feel assault
fear,feel reluctant intermittent lacklustre pen thoughts
fear,proclaim lose bite sanity feel shaky
fear,tell continue fact feel fear frighten correction terrify next
fear,feel uncomfortable fact powerless moment
fear,child suffer nightmares even since
fear,fascinate feel uptight many challenge life
fear,felt low point miss people know love feel helpless
fear,remember beauty truly eye beholder people see beautiful compliment statement valuable find person people want kick someone feel vulnerable
fear,feel intimidate college people home
fear,go son conference next week already feel nervous apprehensive
fear,choose share little personal snippet phone know one feel way know one petrify face
fear,feel uncertain entirely safe
fear,know thats true thats feel get scar
fear,wish could huge collective book club think conversations critical time people feel increasingly fearful unsettle disconnect
